140;70;244;222;land;false;plains;1
141;234;166;122;land;false;forest;1
142;202;173;192;land;false;forest;1
143;239;197;214;land;false;forest;1
144;214;235;182;land;false;plains;1
145;234;226;68;land;false;plains;1
146;120;244;236;land;false;forest;1
147;217;165;217;land;false;forest;1
148;184;252;238;land;false;plains;1
149;251;211;59;land;false;forest;1
150;84;181;254;land;false;plains;1
151;207;247;210;land;false;hills;1
152;76;247;249;land;true;urban;1
153;213;205;244;land;false;forest;1
154;193;157;207;land;false;plains;1
155;217;193;139;land;false;plains;1
156;194;245;146;land;false;plains;1
157;207;245;75;land;false;plains;1
158;197;243;68;land;false;forest;1
159;211;197;209;land;false;forest;1
160;136;175;216;land;true;plains;1
161;205;209;153;land;false;plains;1
162;99;214;237;land;false;plains;1
163;84;217;207;land;false;forest;1
164;201;225;222;land;false;plains;1
165;115;249;147;land;false;marsh;1
166;234;214;64;land;false;plains;1
167;156;240;165;land;false;jungle;1
168;154;123;226;land;false;forest;1
169;121;182;249;land;true;urban;1
170;121;189;213;land;false;forest;1
171;245;177;89;land;false;forest;1
172;208;216;251;land;false;forest;1
173;243;131;147;land;false;forest;1
174;146;223;207;land;false;forest;1
175;182;131;234;land;false;forest;1
176;127;235;169;land;false;forest;1
177;251;218;201;land;false;plains;1
178;105;156;248;land;false;plains;1
179;189;219;211;land;false;plains;1
180;83;205;227;land;false;plains;1
181;174;170;224;land;false;forest;1
182;251;249;70;land;false;plains;1
183;167;226;211;land;false;plains;1
184;254;141;173;land;false;forest;1
185;248;191;157;land;false;hills;1
186;237;163;129;land;false;forest;1
187;188;173;242;land;false;plains;1
188;133;254;125;land;false;forest;1
189;160;245;224;land;true;plains;1
190;216;190;163;land;false;plains;1
191;244;189;150;land;false;plains;1
192;186;144;186;land;false;plains;1
193;154;160;195;land;false;forest;1
194;236;213;74;land;false;plains;1
195;199;164;187;land;false;plains;1
196;203;156;215;land;false;plains;1
197;205;235;162;land;false;plains;1
198;237;207;173;land;false;plains;1
199;140;228;220;land;false;plains;1
200;231;138;226;land;false;forest;1
201;167;209;242;land;false;forest;1
202;249;114;202;land;false;plains;1
203;192;93;231;land;false;plains;1
204;249;251;237;land;false;plains;1
205;144;179;188;land;false;plains;1
206;249;225;202;land;true;forest;1
207;148;228;245;land;false;hills;1
208;247;114;187;land;false;plains;1
209;232;157;189;land;false;plains;1
210;106;251;222;land;false;forest;1
211;211;225;206;land;false;forest;1
212;137;233;164;land;true;urban;1
213;147;234;159;land;false;plains;1
214;174;177;177;land;false;forest;1
215;224;143;139;land;false;forest;1
216;218;254;100;land;false;forest;1
217;199;253;234;land;false;plains;1
218;157;209;172;land;false;forest;1
219;172;175;251;land;false;jungle;1
220;61;209;233;land;false;forest;1
221;206;103;222;land;false;plains;1
222;165;173;208;land;false;plains;1
223;94;224;186;land;false;forest;1
224;223;198;131;land;false;plains;1
225;74;230;228;land;false;plains;1
226;101;209;198;land;false;forest;1
227;229;130;154;land;true;urban;1
228;88;234;245;land;false;forest;1
229;118;157;250;land;false;plains;1
230;190;249;174;land;false;forest;1
231;227;163;195;land;false;plains;1
232;202;241;117;land;false;forest;1
233;220;220;231;land;false;plains;1
234;24;244;234;land;false;forest;1
235;201;196;220;land;false;plains;1
236;177;199;194;land;false;forest;1
237;246;139;244;land;false;forest;1
238;158;209;138;land;false;hills;1
239;212;254;57;land;false;plains;1
240;174;221;250;land;false;forest;1
241;190;229;156;land;false;forest;1
242;205;243;211;land;false;plains;1
243;188;188;211;land;false;plains;1
244;171;218;222;land;true;urban;1
245;203;228;119;land;false;forest;1
246;227;106;225;land;false;forest;1
247;220;169;211;land;true;forest;1
248;214;151;245;land;false;forest;1
249;217;231;139;land;false;urban;1
250;250;245;56;land;false;forest;1
251;131;179;248;land;false;plains;1
252;223;187;205;land;false;forest;1
253;108;233;230;land;false;plains;1
254;238;159;219;land;false;forest;1
255;219;240;239;land;false;plains;1
256;189;195;192;land;false;plains;1
257;201;150;201;land;false;forest;1
258;225;191;177;land;false;plains;1
259;213;110;246;land;false;forest;1
260;240;225;110;land;false;plains;1
261;79;175;249;land;false;plains;1
262;132;247;131;land;false;plains;1
263;247;250;40;land;false;forest;1
264;220;225;230;land;true;plains;1
265;229;138;212;land;false;plains;1
266;160;240;127;land;false;plains;1
267;178;199;217;land;false;forest;1
268;254;244;109;land;false;forest;1
269;186;144;198;land;true;forest;1
270;244;221;201;land;false;plains;1
271;136;137;251;land;false;plains;1
272;112;226;178;land;false;forest;1
273;215;254;54;land;false;plains;1
274;140;215;180;land;false;plains;1
275;98;213;193;land;false;forest;1
276;237;165;179;land;true;urban;1
277;143;136;244;land;true;forest;1
278;159;190;154;land;false;plains;1
279;249;18;251;land;false;forest;1
280;240;146;172;land;false;plains;1
281;227;236;56;land;false;forest;1
282;222;171;160;land;false;plains;1
283;196;210;232;land;false;plains;1
284;254;242;44;land;false;plains;1
285;229;169;122;land;false;forest;1
286;227;43;248;land;false;plains;1
287;211;112;204;land;true;urban;1
288;215;172;118;land;false;plains;1
289;198;177;162;land;false;plains;1
290;174;210;163;land;false;plains;1
291;47;215;247;land;false;forest;1
292;231;212;120;land;false;hills;1
293;140;161;210;land;false;plains;1
294;158;254;205;land;false;forest;1
295;121;227;216;land;false;forest;1
296;79;250;221;land;false;plains;1
297;206;159;138;land;false;forest;1
298;147;237;117;land;false;plains;1
299;217;251;126;land;false;plains;1
300;248;113;184;land;false;plains;1
301;180;228;169;land;false;forest;1
302;179;205;243;land;false;forest;1
303;134;226;189;land;false;plains;1
304;181;230;132;land;false;forest;1
305;232;168;214;land;false;plains;1
306;171;137;208;land;false;forest;1
307;180;164;206;land;false;forest;1
308;241;221;95;land;false;plains;1
309;163;196;207;land;false;plains;1
310;156;237;126;land;false;plains;1
311;232;116;171;land;false;forest;1
312;236;78;234;land;false;jungle;1
313;212;187;106;land;false;plains;1
314;247;92;205;land;false;forest;1
315;195;108;227;land;false;plains;1
316;213;179;198;land;true;forest;1
317;163;147;230;land;false;forest;1
318;106;235;202;land;false;forest;1
319;204;163;160;land;false;plains;1
320;219;187;121;land;false;forest;1
321;205;242;246;land;false;plains;1
322;239;204;165;land;false;forest;1
323;156;155;216;land;false;plains;1
324;216;32;253;land;true;forest;1
325;104;236;218;land;false;forest;1
326;120;243;142;land;false;forest;1
327;219;192;201;land;false;plains;1
328;239;169;118;land;false;forest;1
329;75;246;181;land;false;forest;1
330;181;183;155;land;false;plains;1
331;156;141;230;land;false;forest;1
332;217;190;245;land;false;plains;1
333;180;214;151;land;false;plains;1
334;201;239;209;land;false;plains;1
335;209;250;69;land;false;jungle;1
336;236;123;223;land;false;forest;1
337;159;200;227;land;false;plains;1
338;254;134;131;land;false;forest;1
339;249;234;127;land;true;plains;1
340;225;172;133;land;false;forest;1
341;222;174;168;land;false;forest;1
342;252;242;157;land;false;plains;1
343;252;131;128;land;false;plains;1
344;120;195;193;land;false;plains;1
345;125;173;207;land;false;plains;1
346;254;253;0;land;false;plains;1
347;229;144;228;land;false;plains;1
348;74;251;184;land;false;plains;1
349;101;200;226;land;true;forest;1
350;237;63;205;land;false;plains;1
351;97;195;247;land;true;forest;1
352;177;115;254;land;false;plains;1
353;129;212;251;land;true;urban;1
354;243;32;250;land;false;forest;1
355;142;140;227;land;true;urban;1
356;134;187;235;land;false;forest;1
357;229;215;239;land;false;plains;1
358;162;148;214;land;false;forest;1
359;208;189;150;land;false;forest;1
360;232;140;198;land;false;forest;1
361;210;107;205;land;false;plains;1
362;231;85;228;land;false;plains;1
363;197;252;233;land;false;forest;1
364;227;146;166;land;false;hills;1
365;181;228;219;land;false;forest;1
366;231;226;215;land;false;plains;1
367;171;193;137;land;false;forest;1
368;252;54;197;land;false;plains;1
369;193;227;112;land;true;forest;1
370;137;162;233;land;false;plains;1
371;98;232;226;land;false;forest;1
372;168;246;192;land;false;plains;1
373;152;190;165;land;false;plains;1
374;248;213;175;land;false;forest;1
375;95;227;218;land;false;forest;1
376;208;211;91;land;false;plains;1
377;121;247;148;land;false;plains;1
378;192;199;167;land;false;plains;1
379;252;133;227;land;false;plains;1
380;244;245;118;land;false;forest;1
381;225;183;225;land;false;plains;1
382;240;190;135;land;false;plains;1
383;174;196;201;land;false;plains;1
384;194;201;136;land;false;forest;1
385;213;209;188;land;false;plains;1
386;238;157;181;land;false;forest;1
387;49;252;250;land;false;forest;1
388;186;151;221;land;false;forest;1
389;254;248;180;land;false;plains;1
390;180;242;127;land;false;plains;1
391;149;140;220;land;false;jungle;1
392;198;66;243;land;false;plains;1
393;181;194;162;land;false;forest;1
394;156;196;221;land;false;plains;1
395;239;222;157;land;false;forest;1
396;194;164;159;land;false;forest;1
397;203;56;250;land;false;urban;1
398;251;224;169;land;false;plains;1
399;215;92;238;land;true;plains;1
400;214;226;214;land;false;forest;1
401;17;240;247;land;false;jungle;1
402;88;220;237;land;false;jungle;1
403;167;192;153;land;false;urban;1
404;205;186;167;land;false;forest;1
405;170;216;221;land;false;plains;1
406;230;184;158;land;false;urban;1
407;248;204;166;land;false;plains;1
408;116;250;143;land;false;plains;1
409;245;227;134;land;false;plains;1
410;194;232;103;land;false;plains;1
411;180;160;203;land;false;forest;1
412;229;131;229;land;false;hills;1
413;235;160;183;land;false;plains;1
414;91;231;192;land;false;plains;1
415;135;221;249;land;false;plains;1
416;152;241;118;land;false;plains;1
417;219;176;119;land;true;plains;1
418;223;253;124;land;false;plains;1
419;189;180;145;land;true;jungle;1
420;239;176;201;land;false;plains;1
421;218;247;63;land;false;jungle;1
422;198;230;94;land;false;forest;1
423;143;175;188;land;false;plains;1
424;168;155;220;land;false;forest;1
425;178;237;176;land;false;plains;1
426;116;202;192;land;false;forest;1
427;252;181;222;land;false;forest;1
428;228;252;202;land;false;forest;1
429;248;53;249;land;false;forest;1
430;248;245;126;land;false;hills;1
431;178;157;242;land;true;mountain;1
432;196;229;155;land;false;hills;1
433;232;79;232;land;false;forest;1
434;243;209;170;land;false;forest;1
435;189;233;147;land;true;forest;1
436;234;193;162;land;false;plains;1
437;217;97;189;land;false;plains;1
438;169;163;177;land;false;forest;1
439;192;180;209;land;false;forest;1
440;138;176;192;land;true;urban;1
441;197;177;237;land;false;forest;1
442;188;227;151;land;false;plains;1
443;181;203;152;land;true;forest;1
444;236;247;187;land;true;plains;1
445;178;160;238;land;false;urban;1
446;229;124;169;land;false;plains;1
447;232;117;194;land;false;forest;1
448;218;241;150;land;false;plains;1
449;146;231;135;land;false;plains;1
450;230;204;238;land;false;forest;1
451;85;247;204;land;false;forest;1
452;236;231;167;land;false;forest;1
453;164;233;204;land;false;plains;1
454;250;114;154;land;false;forest;1
455;152;152;216;land;false;plains;1
456;144;219;154;land;false;forest;1
457;208;232;91;land;false;plains;1
458;211;231;137;land;false;plains;1
459;100;216;248;land;false;forest;1
460;184;132;213;land;false;plains;1
461;246;104;206;land;false;forest;1
462;168;195;199;land;true;forest;1
463;186;175;198;land;false;forest;1
464;162;210;155;land;false;forest;1
465;197;94;247;land;false;forest;1
466;239;136;169;land;false;plains;1
467;194;130;199;land;true;urban;1
468;191;229;148;land;false;plains;1
469;253;84;179;land;true;plains;1
470;187;128;245;land;false;forest;1
471;246;152;219;land;false;plains;1
472;172;146;187;land;false;forest;1
473;209;189;129;land;false;mountain;1
474;226;149;162;land;false;plains;1
475;239;90;182;land;false;forest;1
476;118;201;224;land;false;forest;1
477;224;113;185;land;false;plains;1
478;236;200;77;land;false;plains;1
479;203;252;56;land;false;plains;1
480;217;160;240;land;false;plains;1
481;111;241;221;land;false;plains;1
482;110;223;239;land;false;plains;1
483;215;241;234;land;true;urban;1
484;191;217;169;land;false;plains;1
485;40;235;238;land;false;forest;1
486;85;196;236;land;false;forest;1
487;231;147;148;land;false;forest;1
488;200;115;207;land;false;plains;1
489;175;233;94;land;false;plains;1
490;107;227;243;land;false;forest;1
491;243;86;225;land;true;urban;1
492;226;245;96;land;false;plains;1
493;214;105;200;land;false;plains;1
494;185;214;195;land;false;forest;1
495;211;171;240;land;false;plains;1
496;205;187;238;land;false;plains;1
497;238;132;198;land;false;plains;1
498;239;77;209;land;false;plains;1
499;216;119;172;land;false;plains;1
500;132;207;221;land;false;plains;1
501;254;118;241;land;false;forest;1
502;218;187;131;land;false;plains;1
503;150;253;108;land;false;forest;1
504;99;245;235;land;true;urban;1
505;168;248;137;land;false;plains;1
506;239;208;137;land;false;plains;1
507;204;86;230;land;false;forest;1
508;156;203;196;land;false;forest;1
509;217;86;219;land;false;plains;1
510;90;237;204;land;false;plains;1
511;224;225;70;land;false;forest;1
512;182;205;219;land;false;forest;1
513;238;232;180;land;false;forest;1
514;213;200;116;land;false;plains;1
515;247;210;154;land;false;forest;1
516;165;194;197;land;false;forest;1
517;208;108;227;land;false;forest;1
518;221;254;210;land;false;forest;1
519;185;90;253;land;false;plains;1
520;253;188;99;land;false;plains;1
521;209;226;234;land;false;urban;1
522;221;195;123;land;false;forest;1
523;249;152;182;land;false;forest;1
524;230;246;162;land;false;plains;1
525;187;76;247;land;false;jungle;1
526;237;71;241;land;false;plains;1
527;220;201;154;land;false;plains;1
528;244;57;201;land;false;forest;1
529;128;244;196;land;false;forest;1
530;120;227;200;land;false;plains;1
531;200;81;237;land;false;forest;1
532;187;239;223;land;true;forest;1
533;133;221;240;land;false;plains;1
534;248;215;106;land;false;forest;1
535;173;238;171;land;false;forest;1
536;246;178;203;land;false;plains;1
537;199;110;215;land;false;plains;1
538;165;138;237;land;false;forest;1
539;238;222;44;land;false;forest;1
540;136;203;180;land;false;plains;1
541;253;176;89;land;false;plains;1
542;104;226;210;land;false;plains;1
543;183;235;84;land;false;forest;1
544;224;160;249;land;false;forest;1
545;198;226;178;land;false;plains;1
546;211;233;97;land;false;plains;1
547;172;241;241;land;false;forest;1
548;128;125;249;land;false;plains;1
549;170;172;197;land;false;jungle;1
550;63;234;220;land;false;plains;1
551;182;219;167;land;false;plains;1
552;248;247;215;land;true;urban;1
553;51;251;214;land;false;forest;1
554;179;183;219;land;false;forest;1
555;211;135;240;land;false;forest;1
556;250;226;161;land;true;forest;1
557;190;251;230;land;true;urban;1
558;213;230;90;land;false;forest;1
559;203;159;236;land;false;forest;1
560;106;234;178;land;false;forest;1
561;165;187;239;land;false;jungle;1
562;233;200;154;land;false;plains;1
563;249;208;198;land;false;forest;1
564;251;135;137;land;false;plains;1
565;115;197;219;land;false;plains;1
566;232;92;208;land;false;plains;1
567;167;229;248;land;false;plains;1
568;210;179;241;land;false;plains;1
569;81;189;252;land;false;plains;1
570;121;154;248;land;false;forest;1
571;71;225;235;land;true;plains;1
572;198;241;65;land;false;forest;1
573;153;252;151;land;false;forest;1
574;211;98;230;land;false;forest;1
575;113;235;198;land;false;plains;1
576;243;139;208;land;false;plains;1
577;151;227;227;land;false;forest;1
578;252;84;240;land;false;forest;1
579;216;240;198;land;false;plains;1
580;228;241;49;land;true;mountain;1
581;169;253;163;land;false;forest;1
582;128;206;225;land;false;plains;1
583;48;217;240;land;false;hills;1
584;214;138;150;land;false;plains;1
585;200;223;99;land;false;plains;1
586;222;80;218;land;false;forest;1
587;138;232;191;land;false;forest;1
588;215;232;74;land;false;plains;1
589;30;238;252;land;false;forest;1
590;178;147;202;land;false;plains;1
591;221;145;137;land;false;forest;1
592;197;243;176;land;false;desert;1
593;164;252;233;land;false;forest;1
594;177;141;253;land;false;plains;1
595;138;230;251;land;false;forest;1
596;222;191;175;land;false;forest;1
597;170;230;228;land;false;plains;1
598;165;234;143;land;false;forest;1
599;245;217;178;land;false;plains;1
600;232;183;151;land;true;urban;1
601;137;238;179;land;false;forest;1
602;159;113;252;land;false;plains;1
603;250;164;113;land;false;plains;1
604;241;131;157;land;false;plains;1
605;172;161;214;land;false;plains;1
606;198;191;133;land;false;forest;1
607;190;184;175;land;false;forest;1
608;248;95;206;land;false;forest;1
609;189;186;242;land;false;forest;1
610;236;126;202;land;false;forest;1
611;152;110;247;land;false;forest;1
612;169;180;160;land;false;forest;1
613;148;233;223;land;false;plains;1
614;229;247;217;land;false;hills;1
615;181;241;171;land;false;forest;1
616;227;226;144;land;false;forest;1
617;160;113;239;land;false;plains;1
618;160;158;242;land;true;forest;1
619;173;250;183;land;false;forest;1
620;241;76;208;land;false;plains;1
621;254;208;243;land;true;jungle;1
622;79;253;208;land;false;plains;1
623;211;217;213;land;false;forest;1
624;127;239;170;land;false;plains;1
625;230;171;214;land;false;forest;1
626;180;209;216;land;false;plains;1
627;202;228;237;land;false;plains;1
628;103;190;245;land;false;plains;1
629;166;220;147;land;false;plains;1
630;237;82;213;land;false;plains;1
631;155;253;139;land;false;forest;1
632;191;112;239;land;false;plains;1
633;253;248;27;land;true;forest;1
634;220;176;218;land;true;forest;1
635;195;226;92;land;false;jungle;1
636;252;164;153;land;false;plains;1
637;125;197;240;land;false;forest;1
638;129;224;209;land;false;hills;1
639;224;94;200;land;false;plains;1
640;183;231;93;land;false;plains;1
641;102;227;192;land;false;forest;1
642;251;98;178;land;true;forest;1
643;196;181;193;land;false;forest;1
644;215;227;89;land;false;plains;1
645;222;200;201;land;false;forest;1
646;210;197;177;land;false;forest;1
647;226;243;150;land;false;plains;1
648;139;236;214;land;false;forest;1
649;198;183;135;land;false;forest;1
650;184;246;195;land;false;forest;1
651;204;251;144;land;true;mountain;1
652;251;251;125;land;false;forest;1
653;199;117;237;land;false;forest;1
654;124;221;251;land;false;forest;1
655;56;240;246;land;false;plains;1
656;249;205;89;land;false;plains;1
657;217;153;188;land;false;plains;1
658;124;193;195;land;false;plains;1
659;225;29;252;land;true;forest;1
660;171;204;158;land;false;forest;1
661;254;126;201;land;false;plains;1
662;230;213;233;land;false;forest;1
663;159;217;254;land;false;mountain;1
664;217;144;211;land;true;plains;1
665;205;233;126;land;false;plains;1
666;150;213;140;land;false;forest;1
667;129;197;197;land;false;plains;1
668;237;172;127;land;false;hills;1
669;225;151;213;land;false;plains;1
670;166;191;213;land;false;forest;1
671;213;211;134;land;false;forest;1
672;170;212;199;land;false;plains;1
673;232;90;251;land;false;forest;1
674;223;161;135;land;false;forest;1
675;164;254;188;land;false;forest;1
676;247;114;152;land;false;plains;1
677;156;230;188;land;false;plains;1
678;229;233;81;land;false;forest;1
679;227;238;178;land;false;forest;1
680;209;148;213;land;false;forest;1
681;248;240;155;land;false;hills;1
682;203;241;143;land;false;plains;1
683;210;203;159;land;false;plains;1
684;184;213;147;land;false;forest;1
685;76;212;250;land;true;urban;1
686;201;57;250;land;false;forest;1
687;253;223;179;land;false;plains;1
688;118;216;220;land;false;plains;1
689;70;238;225;land;false;forest;1
690;107;237;158;land;false;mountain;1
691;161;210;131;land;false;forest;1
692;60;250;221;land;false;plains;1
693;238;218;174;land;false;plains;1
694;242;211;217;land;false;forest;1
695;185;214;238;land;false;plains;1
696;198;217;89;land;false;plains;1
697;196;207;140;land;false;forest;1
698;199;228;160;land;false;plains;1
699;101;244;247;land;false;plains;1
700;144;161;252;land;false;forest;1
701;17;236;254;land;false;forest;1
702;197;229;150;land;false;plains;1
703;241;149;173;land;false;plains;1
704;235;243;43;land;false;plains;1
705;223;191;123;land;false;plains;1
706;160;172;236;land;false;plains;1
707;126;214;201;land;false;forest;1
708;248;163;201;land;false;plains;1
709;181;131;252;land;false;mountain;1
710;166;187;206;land;false;forest;1
711;224;91;226;land;false;plains;1
712;171;153;222;land;false;plains;1
713;150;106;245;land;false;forest;1
714;199;223;177;land;false;plains;1
715;201;234;183;land;false;plains;1
716;114;250;216;land;false;forest;1
717;208;218;168;land;false;plains;1
718;246;15;250;land;false;plains;1
719;174;201;205;land;false;forest;1
720;180;243;138;land;false;forest;1
721;116;251;245;land;false;forest;1
722;198;192;136;land;true;jungle;1
723;192;186;174;land;false;forest;1
724;245;216;112;land;false;forest;1
725;201;238;108;land;false;plains;1
726;195;193;113;land;false;forest;1
727;214;201;111;land;false;plains;1
728;202;247;84;land;false;forest;1
729;247;235;40;land;false;forest;1
730;139;193;204;land;false;forest;1
731;237;137;144;land;true;jungle;1
732;98;236;211;land;false;plains;1
733;204;197;133;land;false;plains;1
734;249;225;95;land;false;forest;1
735;233;178;120;land;false;forest;1
736;207;64;253;land;false;hills;1
737;223;212;119;land;false;desert;1
738;151;237;191;land;false;forest;1
739;203;216;181;land;false;forest;1
740;195;215;196;land;false;plains;1
741;246;216;246;land;false;forest;1
742;148;179;242;land;false;forest;1
743;80;235;228;land;false;hills;1
744;253;171;117;land;false;plains;1
745;248;107;169;land;false;plains;1
746;231;163;211;land;false;plains;1
747;250;87;235;land;false;forest;1
748;237;105;170;land;false;forest;1
749;204;232;238;land;false;plains;1
750;252;208;130;land;false;plains;1
751;105;221;229;land;false;plains;1
752;192;244;216;land;false;forest;1
753;220;230;208;land;true;forest;1
754;177;198;193;land;false;forest;1
755;149;212;195;land;false;plains;1
756;190;241;171;land;false;forest;1
757;237;224;175;land;false;forest;1
758;55;226;228;land;false;forest;1
759;165;247;98;land;false;forest;1
760;213;242;79;land;false;forest;1
761;228;158;154;land;false;forest;1
762;129;223;191;land;false;forest;1
763;238;219;201;land;false;hills;1
764;142;249;151;land;false;forest;1
765;237;241;149;land;false;plains;1
766;218;83;237;land;false;plains;1
767;93;202;253;land;false;plains;1
768;150;230;142;land;false;plains;1
769;182;210;175;land;false;forest;1
770;151;221;149;land;false;forest;1
771;235;192;142;land;false;plains;1
772;246;107;178;land;false;forest;1
773;183;249;131;land;false;forest;1
774;250;154;146;land;false;plains;1
775;246;79;197;land;false;forest;1
776;224;231;193;land;false;plains;1
777;123;170;222;land;false;plains;1
778;246;21;241;land;false;plains;1
779;253;57;249;land;true;forest;1
780;108;185;212;land;false;plains;1
781;248;207;127;land;false;plains;1
782;254;206;123;land;false;plains;1
783;165;192;242;land;false;plains;1
784;241;220;146;land;false;plains;1
785;205;174;165;land;false;plains;1
786;239;61;251;land;false;forest;1
787;193;185;147;land;false;plains;1
788;187;128;254;land;false;plains;1
789;23;250;254;land;false;forest;1
790;152;229;176;land;false;forest;1
791;222;254;215;land;false;forest;1
792;189;171;195;land;false;forest;1
793;189;193;178;land;false;plains;1
794;175;226;192;land;false;plains;1
795;89;241;186;land;false;forest;1
796;158;196;155;land;false;plains;1
797;213;176;145;land;false;forest;1
798;145;193;226;land;false;forest;1
799;149;180;230;land;false;plains;1
800;228;236;154;land;false;forest;1
801;53;223;232;land;false;forest;1
802;244;43;228;land;false;plains;1
803;211;245;220;land;false;forest;1
804;119;247;201;land;false;forest;1
805;184;238;101;land;true;forest;1
806;186;121;207;land;false;plains;1
807;205;176;132;land;false;forest;1
808;178;178;252;land;false;forest;1
809;198;195;161;land;false;forest;1
810;154;246;252;land;false;forest;1
811;143;206;170;land;false;forest;1
812;228;212;139;land;false;forest;1
813;192;204;169;land;false;hills;1
814;237;56;230;land;false;forest;1
815;209;233;95;land;false;forest;1
816;233;91;232;land;false;forest;1
817;141;234;145;land;false;forest;1
818;187;138;212;land;false;forest;1
819;78;249;243;land;false;forest;1
820;243;124;154;land;false;forest;1
